PLAYERID,LASTNAME,FIRSTNAME,TEAM,POSITION_KEY,UNIFORM,HEIGHT,HANDSIZE,ARMLENGTH,WEIGHT,BIRTHMONTH,BIRTHDAY,BIRTHYEAR,BIRTHCITY,CITYID,COLLEGE,COLLEGEID,YEARENTRY,ROUNDDRAFTED,SELECTIONDRAFTED,SUPPLEMENTAL,ORIGINALTEAM,EXPERIENCE,YEARSIGNED,PLAYPERCENTAGE,HALLOFFAMEPOINTS,SALARYYEARS,SALARYYEAR1,BONUSYEAR1,SALARYYEAR2,BONUSYEAR2,SALARYYEAR3,BONUSYEAR3,SALARYYEAR4,BONUSYEAR4,SALARYYEAR5,BONUSYEAR5,OVERALLRATING,SKILL_SPEED,SKILL_POWER,HOLE_RECOGNITION,ELUSIVENESS,BLITZ_PICKUP,CATCH_HANDS,ADJUST_TO_BALL,ROUTE_RUNNING,CATCH_IN_TRAFFIC,DEFEAT_BLOCKERS,SECURE_HANDLING,RUN_BLOCK_TECHNIQUE,PASS_BLOCK_TECHNIQUE,BLOCKING_STRENGTH,SCHEME_ACQUISITION,PUNT_DISTANCE,PUNT_HANG_TIME,PUNT_DIRECTIONAL,KICKOFF_HANG_TIME,FIELD_GOAL_ACCURACY,FIELD_GOAL_DISTANCE,RUN_DEFENSE,PASS_RUSH_TECHNIQUE,PASS_RUSH_STRENGTH,PASS_DEFENSE_MAN,PASS_DEFENSE_PHYSICAL,PASS_DEFENSE_ZONE,PASS_DEFENSE_HANDS,DEFENSIVE_DIAGNOSIS,SPECIAL_TEAMS,PUNT_RETURNS,KICK_RETURNS,LONG_SNAPPING,KICK_HOLDING,ENDURANCE,BASE_YEAR
1060,Byrd,Damiere,0,6,-1,69,0,0,162,1,27,1968,Camden_NJ,12080,South Carolina,47,1990,0,0,0,0,7,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1061,Conley,Chris,11,5,84,74,0,0,211,10,25,1967,Incirlik Air Force Base_Turkey,40199,Georgia,14,1990,3,76,0,12,8,1998,15,0,1,54,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1062,Cooper,Amari,8,6,2,73,0,0,210,6,17,1969,Miami_FL,2830,Alabama,1,1990,0,0,0,0,8,1997,83,900,2,308,73,370,73,0,0,0,0,0,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1063,Crowder,Jamison,0,6,-1,68,0,0,185,6,17,1968,Monroe_NC,11096,Duke,11,1990,4,105,0,6,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1064,Darby,Ronald,1,25,28,71,0,0,193,1,2,1969,Oxon Hill_MD,7806,Florida State,13,1990,0,0,0,0,8,1998,24,0,1,49,9,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1065,Davis,Carl,0,16,-1,77,0,0,320,3,2,1967,Detroit_MI,8418,Iowa,18,1990,3,90,0,1,7,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1066,Erving,Cameron,0,8,-1,77,0,0,313,8,23,1967,Moultrie_GA,3317,Florida State,13,1990,1,19,0,8,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1067,Feliciano,Jon,11,10,55,76,0,0,323,2,10,1967,Pembroke Pines_FL,2895,Miami (FL),26,1990,0,0,0,0,8,1998,86,0,1,51,19,0,0,0,0,0,0,0,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1068,Flowers,Trey,2,14,98,74,0,0,265,8,16,1968,Huntsville_AL,310,Arkansas,4,1990,4,101,0,2,8,1998,6,0,1,53,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1069,Glowinski,Mark,3,10,64,76,0,0,307,5,3,1967,Wilkes-Barre_PA,16553,West Virginia,64,1990,0,0,0,0,8,1997,92,0,2,176,29,180,29,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1070,Golden,Markus,5,19,44,74,0,0,260,3,13,1966,Saint Louis_MO,10112,Missouri,32,1990,0,0,0,0,8,1998,71,0,1,48,3,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1071,Gordon,Melvin,1,2,33,73,0,0,215,4,13,1968,Kenosha_WI,20227,Wisconsin,65,1990,0,0,0,0,8,1998,25,0,1,48,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1072,Hart,Bobby,0,8,-1,77,0,0,335,8,21,1969,Fort Lauderdale_FL,2709,Florida State,13,1990,7,226,0,3,7,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1073,Havenstein,Rob,10,11,79,79,0,0,321,5,13,1967,Damascus_MD,7673,Wisconsin,65,1990,2,57,0,10,8,1990,99,200,3,172,62,260,62,209,94,0,0,0,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1074,James,Jesse,0,4,-1,79,0,0,261,6,4,1969,McKeesport_PA,16053,Penn State,43,1990,5,160,0,5,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1075,Mayo,David,6,21,51,74,0,0,230,8,18,1968,Portland_OR,15337,Texas State,122,1990,0,0,0,0,8,1996,19,0,1,48,3,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1076,McCain,Bobby,3,24,21,69,0,0,195,8,18,1968,Sylacauga_AL,480,Memphis,100,1990,0,0,0,0,8,1998,93,0,1,48,3,0,0,0,0,0,0,0,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1077,McGill,T.Y.,11,15,96,72,0,0,294,11,23,1967,Jesup_GA,3236,North Carolina State,35,1990,0,0,0,0,7,1997,17,0,1,48,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1078,Montgomery,Ty,2,5,35,72,0,0,220,1,22,1968,Dallas_TX,17861,Stanford,49,1990,0,0,0,0,8,1997,2,0,1,57,3,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1079,Nunez-Roches,Rakeem,3,16,93,74,0,0,307,7,3,1968,Dangriga_Belize,40201,Southern Mississippi,118,1990,6,217,0,12,8,1998,49,0,3,49,28,99,28,134,28,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1080,Ogbuehi,Cedric,0,7,-1,77,0,0,306,4,25,1967,Allen_TX,17625,Texas A&M,53,1990,0,0,0,0,8,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1081,Parker,DeVante,2,6,1,75,0,0,210,1,20,1968,Louisville_KY,6582,Louisville,24,1990,0,0,0,0,8,1997,51,0,3,77,30,160,30,181,30,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1082,Perriman,Breshad,0,5,-1,74,0,0,213,9,10,1968,Lithonia_GA,3263,Central Florida,77,1990,1,26,0,1,7,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1083,Shelton,Danny,12,15,71,74,0,0,339,8,20,1968,Auburn_WA,19611,Washington,62,1990,1,12,0,8,8,1997,1,0,1,48,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1084,Smith,Donovan,12,7,79,78,0,0,338,6,23,1968,Hempstead_NY,13228,Penn State,43,1990,0,0,0,0,8,1998,74,0,1,95,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1085,Smith,Za'Darius,8,14,99,76,0,0,274,9,8,1967,Greenville_AL,279,Kentucky,22,1990,4,122,0,1,8,1998,66,800,2,48,36,50,36,0,0,0,0,0,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1086,Tomlinson,Eric,0,4,-1,78,0,0,261,4,22,1967,Oklahoma City_OK,15007,Texas - El Paso,120,1990,0,0,0,4,8,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1087,Waller,Darren,3,4,12,78,0,0,240,9,13,1967,Kennesaw_GA,3240,Georgia Tech,15,1990,6,204,0,1,6,1998,31,500,4,68,39,267,39,280,39,306,39,0,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1088,Williams,Leonard,3,18,99,77,0,0,302,6,20,1969,Bakersfield_CA,1188,Southern California,48,1990,0,0,0,0,8,1994,53,500,1,288,276,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1089,Anderson,Robby,0,6,-1,75,0,0,180,5,9,1968,Teaneck_NJ,12454,Temple,119,1991,0,0,0,0,7,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1090,Billings,Andrew,7,15,97,73,0,0,311,3,6,1970,Waco_TX,18603,Baylor,6,1991,0,0,0,0,6,1998,43,0,1,62,17,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1091,Bradberry,James,4,25,24,73,0,0,211,8,4,1968,Pleasant Grove_AL,425,Samford,223,1991,0,0,0,0,7,1997,97,700,3,58,31,55,68,57,132,0,0,0,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1092,Brendel,Jake,11,9,64,76,0,0,303,9,10,1967,Madison_WI,20264,UCLA,56,1991,0,0,0,0,6,1995,98,200,4,56,14,117,14,125,14,137,14,0,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1093,Bryant,Brandin,0,18,-1,74,0,0,305,9,16,1968,Omaha_NE,11705,Florida Atlantic,86,1991,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1094,Bush,Deon,12,27,26,72,0,0,199,8,14,1968,Miami_FL,2830,Miami (FL),26,1991,4,124,0,7,7,1997,6,0,1,54,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1095,Butler,Vernon,0,15,-1,76,0,0,323,6,14,1969,McComb_MS,10410,Louisiana Tech,97,1991,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1096,Clark,Le'Raven,4,11,73,77,0,0,316,4,22,1968,Bryan_TX,17741,Texas Tech,55,1991,0,0,0,0,7,1998,11,0,1,48,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1097,Conklin,Jack,8,11,78,78,0,0,308,8,17,1969,Plainwell_MI,8782,Michigan State,28,1991,0,0,0,0,7,1995,78,400,4,73,112,174,145,306,87,334,87,0,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1098,Decker,Taylor,9,7,68,79,0,0,310,8,23,1969,Vandalia_OH,14662,Ohio State,38,1991,1,16,0,9,7,1991,100,200,2,247,105,289,105,0,0,0,0,0,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1099,Drake,Kenyan,0,2,-1,73,0,0,210,1,26,1969,Powder Springs_GA,3364,Alabama,1,1991,0,0,0,0,7,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1100,Elliott,Ezekiel,2,2,15,72,0,0,225,7,22,1970,Alton_IL,4404,Ohio State,38,1991,0,0,0,0,7,1998,48,0,1,82,12,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1101,Fuller,Kendall,6,24,29,71,0,0,187,2,13,1970,Baltimore_MD,7609,Virginia Tech,60,1991,3,84,0,6,7,1991,99,200,1,192,61,0,0,0,0,0,0,0,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1102,Glasgow,Graham,9,10,60,78,0,0,306,7,19,1967,Aurora_IL,4434,Michigan,27,1991,3,95,0,9,7,1998,82,0,1,66,9,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1103,Hargrave,Javon,11,17,98,73,0,0,309,2,7,1968,Spencer_NC,11237,South Carolina State,225,1991,3,89,0,5,7,1998,64,500,4,74,89,238,112,380,112,445,112,0,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1104,Henry,Hunter,2,4,85,77,0,0,250,12,7,1969,Little Rock_AR,750,Arkansas,4,1991,0,0,0,0,7,1996,76,0,1,212,97,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1105,Higbee,Tyler,10,4,89,78,0,0,249,1,1,1968,Clearwater_FL,2661,Western Kentucky,128,1991,4,110,0,10,7,1991,87,0,1,174,46,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1106,Holtz,J.P.,0,4,-1,75,0,0,240,8,28,1968,Pittsburgh_PA,16249,Pittsburgh,44,1991,0,0,0,8,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1107,Houston-Carson,DeAndre,0,26,-1,73,0,0,201,4,13,1968,Fredericksburg_VA,19043,William and Mary,250,1991,6,185,0,7,7,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1108,Jones,Deion,0,20,-1,73,0,0,222,11,4,1969,New Orleans_LA,7053,Louisiana State,23,1991,0,0,0,0,7,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1109,Jones,Jonathan,2,24,31,69,0,0,186,9,20,1968,Carrollton_GA,3078,Auburn,5,1991,0,0,0,2,7,1991,81,0,2,86,73,228,73,0,0,0,0,0,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1110,Judon,Matt,2,23,9,75,0,0,275,8,15,1967,West Bloomfield_MI,8946,Grand Valley State,308,1991,5,146,0,1,7,1996,76,900,2,192,154,209,154,0,0,0,0,0,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1111,Killebrew,Miles,5,27,28,74,0,0,219,5,10,1968,Henderson_NV,12705,Southern Utah,232,1991,4,111,0,9,7,1996,1,0,1,73,9,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1112,Mills,Jalen,2,27,2,72,0,0,191,4,6,1969,Dallas_TX,17861,Louisiana State,23,1991,7,233,0,4,7,1996,42,0,1,82,12,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1113,Neal,Keanu,5,26,31,72,0,0,211,7,26,1970,Bushnell_FL,2643,Florida,12,1991,0,0,0,0,6,1998,52,0,2,39,9,80,9,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1114,Ngakoue,Yannick,7,18,91,74,0,0,252,3,31,1970,Washington_DC,2553,Maryland,25,1991,0,0,0,0,7,1998,64,0,1,167,87,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1115,Okwara,Romeo,9,14,95,77,0,0,265,6,17,1970,Charlotte_NC,10832,Notre Dame,37,1991,0,0,0,3,7,1993,10,0,1,78,68,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1116,Patrick,Lucas,7,9,62,75,0,0,313,7,30,1968,Brentwood_TN,17192,Duke,11,1991,0,0,0,0,6,1997,26,0,1,115,29,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1117,Pierce,Michael,1,16,58,72,0,0,329,11,6,1967,Portland_OR,15337,Samford,223,1991,0,0,0,1,6,1991,8,0,1,42,40,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1118,Raymond,Kalif,9,6,11,69,0,0,185,8,8,1969,Lawrenceville_GA,3253,Holy Cross,172,1991,0,0,0,0,6,1996,48,0,3,50,27,65,30,157,30,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1119,Roberts,Elandon,5,22,50,72,0,0,235,4,22,1969,Port Arthur_TX,18367,Houston,92,1991,6,214,0,2,7,1998,60,0,2,48,23,117,23,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1120,Robinson,A'Shawn,3,18,91,76,0,0,307,3,21,1970,Fort Worth_TX,17954,Alabama,1,1991,2,46,0,9,7,1998,33,0,1,67,14,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1121,Robinson,Demarcus,10,6,15,73,0,0,203,9,21,1969,Fort Valley_GA,3180,Florida,12,1991,4,126,0,12,7,1998,58,0,1,48,0,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
1122,Seumalo,Isaac,5,8,73,76,0,0,303,10,29,1968,Honolulu_HI,3529,Oregon State,42,1991,3,79,0,4,7,1998,96,200,3,53,45,213,45,213,45,0,0,0,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1998
